cluster_id,n_messages,canonical_template,example_message,high_msgs,med_msgs,low_msgs,avg_score,max_score,n_groups,n_candidates,high_ratio,med_ratio,low_ratio
43,1,buy tatachem __num__ shares at __num__ __num__ __message sl __num__ tgt __num__ modify qty lot as per your discretion__ __created date time __num__ __num__ am__ __ __num__ __num__ __num__ __ __disclaimer __ __ - angel one ltd__,"🟢 **BUY** TATACHEM **1** shares at **926.50**.

__Message : SL 902 TGT 965 Modify Qty/ Lot as per your discretion__

__Created Date & Time
10:22 AM__
__25/06/25__

__Disclaimer : __[__ www.angelone.in/research-disclaimer__](https://www.angelone.in/research-disclaimer)__ - Angel One Ltd__",0,1,0,40.0,40,1,1,0.0,1.0,0.0
44,1,buy waareeener __num__ shares at __num__ __num__ __message sl __num__ tgt __num__ modify qty lot as per your discretion__ __created date time __num__ __num__ am__ __ __num__ __num__ __num__ __ __disclaimer __ __ - angel one ltd__,"🟢 **BUY** WAAREEENER **1** shares at **3010.00**.

__Message : SL 2930 TGT 3150 Modify Qty/ Lot as per your discretion__

__Created Date & Time
10:20 AM__
__25/06/25__

__Disclaimer : __[__ www.angelone.in/research-disclaimer__](https://www.angelone.in/research-disclaimer)__ - Angel One Ltd__",0,1,0,40.0,40,1,1,0.0,1.0,0.0
46,1,buy gmdcltd __num__ shares at __num__ __num__ __message sl __num__ __num__ tgt __num__ modify qty lot as per your discretion__ __created date time __num__ __num__ am__ __ __num__ __num__ __num__ __ __disclaimer __ __ - angel one ltd__,"🟢 **BUY** GMDCLTD **1** shares at **407.20**.

__Message : SL  398.8   TGT 420 Modify Qty/ Lot as per your discretion__

__Created Date & Time
09:46 AM__
__25/06/25__

__Disclaimer : __[__ www.angelone.in/research-disclaimer__](https://www.angelone.in/research-disclaimer)__ - Angel One Ltd__",0,1,0,40.0,40,1,1,0.0,1.0,0.0
47,1,buy havells __num__ shares at __num__ __num__ __message sl __num__ tgt __num__ modify qty lot as per your discretion__ __created date time __num__ __num__ am__ __ __num__ __num__ __num__ __ __disclaimer __ __ - angel one ltd__,"🟢 **BUY** HAVELLS **1** shares at **1594.00**.

__Message : SL  1580 TGT 1625 Modify Qty/ Lot as per your discretion__

__Created Date & Time
09:37 AM__
__25/06/25__

__Disclaimer : __[__ www.angelone.in/research-disclaimer__](https://www.angelone.in/research-disclaimer)__ - Angel One Ltd__",0,1,0,40.0,40,1,1,0.0,1.0,0.0
48,1,buy jublingrea __num__ shares at __num__ __num__ __message sl __num__ tgt __num__ modify qty lot as per your discretion__ __created date time __num__ __num__ am__ __ __num__ __num__ __num__ __ __disclaimer __ __ - angel one ltd__,"🟢 **BUY** JUBLINGREA **1** shares at **736.50**.

__Message : SL 720 TGT 765 Modify Qty/ Lot as per your discretion__

__Created Date & Time
09:37 AM__
__25/06/25__

__Disclaimer : __[__ www.angelone.in/research-disclaimer__](https://www.angelone.in/research-disclaimer)__ - Angel One Ltd__",0,1,0,40.0,40,1,1,0.0,1.0,0.0
49,1,book profit @ __num__ __num__ __created date time__ __ __num__ __num__ am__ __ __num__ __num__ __num__ __,"BOOK PROFIT @2098.80

__Created Date & Time__
__09:25 AM__
__25/06/25__",0,1,0,60.0,60,1,1,0.0,1.0,0.0
51,1,book @ __num__ __created date time__ __ __num__ __num__ pm__ __ __num__ __num__ __num__ __,"BOOK @ 48

__Created Date & Time__
__02:32 PM__
__26/06/25__",0,0,1,0.0,0,1,1,0.0,0.0,1.0
52,1,book profits in fortis @ __num__ __created date time__ __ __num__ __num__ pm__ __ __num__ __num__ __num__ __,"BOOK PROFITS IN FORTIS @ 793

__Created Date & Time__
__01:32 PM__
__26/06/25__",0,0,1,20.0,20,1,1,0.0,0.0,1.0
53,1,buy jswinfra __num__ shares at __num__ __num__ __message sl __num__ __num__ tgt __num__ modify qty lot as per your discretion__ __created date time __num__ __num__ pm__ __ __num__ __num__ __num__ __ __disclaimer __ __ - angel one ltd__,"🟢 **BUY** JSWINFRA **1** shares at **316.80**.

__Message : SL 309.7  TGT 329  Modify Qty/ Lot as per your discretion__

__Created Date & Time
01:31 PM__
__26/06/25__

__Disclaimer : __[__ www.angelone.in/research-disclaimer__](https://www.angelone.in/research-disclaimer)__ - Angel One Ltd__",0,1,0,40.0,40,1,1,0.0,1.0,0.0
54,1,buy vedl __num__ shares at __num__ __num__ __message sl __num__ tgt __num__ modify qty lot as per your discretion__ __created date time __num__ __num__ pm__ __ __num__ __num__ __num__ __ __disclaimer __ __ - angel one ltd__,"🟢 **BUY** VEDL **1** shares at **447.80**.

__Message : SL 436 TGT 467 Modify Qty/ Lot as per your discretion__

__Created Date & Time
01:01 PM__
__26/06/25__

__Disclaimer : __[__ www.angelone.in/research-disclaimer__](https://www.angelone.in/research-disclaimer)__ - Angel One Ltd__",0,1,0,40.0,40,1,1,0.0,1.0,0.0
55,1,buy shriramfin __num__ shares at __num__ __num__ __message sl __num__ tgt __num__ modify qty lot as per your discretion__ __created date time __num__ __num__ pm__ __ __num__ __num__ __num__ __ __disclaimer __ __ - angel one ltd__,"🟢 **BUY** SHRIRAMFIN **1** shares at **686.00**.

__Message : SL 673 TGT 707 Modify Qty/ Lot as per your discretion__

__Created Date & Time
12:35 PM__
__26/06/25__

__Disclaimer : __[__ www.angelone.in/research-disclaimer__](https://www.angelone.in/research-disclaimer)__ - Angel One Ltd__",0,1,0,40.0,40,1,1,0.0,1.0,0.0
58,1,buy fortis __num__ shares at __num__ __num__ __message sl __num__ tgt __num__ modify qty lot as per your discretion__ __created date time __num__ __num__ am__ __ __num__ __num__ __num__ __ __disclaimer __ __ - angel one ltd__,"🟢 **BUY** FORTIS **1** shares at **785.00**.

__Message : SL 776 TGT 801 Modify Qty/ Lot as per your discretion__

__Created Date & Time
10:16 AM__
__26/06/25__

__Disclaimer : __[__ www.angelone.in/research-disclaimer__](https://www.angelone.in/research-disclaimer)__ - Angel One Ltd__",0,1,0,40.0,40,1,1,0.0,1.0,0.0
59,1,buy mrpl __num__ shares at __num__ __num__ __message sl __num__ __num__ tgt __num__ modify qty lot as per your discretion__ __created date time __num__ __num__ am__ __ __num__ __num__ __num__ __ __disclaimer __ __ - angel one ltd__,"🟢 **BUY** MRPL **1** shares at **142.50**.

__Message : SL 139.2 TGT 148  Modify Qty/ Lot as per your discretion__

__Created Date & Time
09:56 AM__
__26/06/25__

__Disclaimer : __[__ www.angelone.in/research-disclaimer__](https://www.angelone.in/research-disclaimer)__ - Angel One Ltd__",0,1,0,40.0,40,1,1,0.0,1.0,0.0
60,1,exit @ __num__ __num__ __created date time__ __ __num__ __num__ am__ __ __num__ __num__ __num__ __,"EXIT @ 13.70

__Created Date & Time__
__09:40 AM__
__26/06/25__",0,0,1,0.0,0,1,1,0.0,0.0,1.0
62,1,book profit @ __num__ __num__ __created date time__ __ __num__ __num__ am__ __ __num__ __num__ __num__ __,"BOOK PROFIT @157.44

__Created Date & Time__
__09:18 AM__
__26/06/25__",0,1,0,60.0,60,1,1,0.0,1.0,0.0
64,1,book profit @ __num__ __num__ __created date time__ __ __num__ __num__ pm__ __ __num__ __num__ __num__ __,"BOOK PROFIT @652.40

__Created Date & Time__
__02:54 PM__
__27/06/25__",0,1,0,60.0,60,1,1,0.0,1.0,0.0
66,1,book @ __num__ __num__ __created date time__ __ __num__ __num__ pm__ __ __num__ __num__ __num__ __,"BOOK @ 45.80

__Created Date & Time__
__12:16 PM__
__27/06/25__",0,0,1,0.0,0,1,1,0.0,0.0,1.0
67,1,buy bharatforg __num__ shares at __num__ __num__ __message sl __num__ tgt __num__ modify qty lot as per your discretion__ __created date time __num__ __num__ am__ __ __num__ __num__ __num__ __ __disclaimer __ __ - angel one ltd__,"🟢 **BUY** BHARATFORG **1** shares at **1310.00**.

__Message : SL 1280 TGT 1360 Modify Qty/ Lot as per your discretion__

__Created Date & Time
11:08 AM__
__27/06/25__

__Disclaimer : __[__ www.angelone.in/research-disclaimer__](https://www.angelone.in/research-disclaimer)__ - Angel One Ltd__",0,1,0,40.0,40,1,1,0.0,1.0,0.0
68,1,book profit in maxhealth @ __num__,BOOK PROFIT IN MAXHEALTH @ 1280,0,1,0,60.0,60,1,1,0.0,1.0,0.0
69,1,buy nifty __num__ jul phone ce __num__ lots at __num__ __num__ __expiry __num__ -jul- __num__ __ __message sl __num__ tgt __num__ modify qty lot as per your discretion__ __created date time __num__ __num__ am__ __ __num__ __num__ __num__ __ __disclaimer __ __ - angel one ltd__,"🟢 **BUY** NIFTY 03 JUL 25 25700 CE **1** lots at **109.00**.

__Expiry : 03-Jul-2025__

__Message : SL 94 TGT 135  Modify Qty/ Lot as per your discretion__

__Created Date & Time
10:51 AM__
__27/06/25__

__Disclaimer : __[__ www.angelone.in/research-disclaimer__](https://www.angelone.in/research-disclaimer)__ - Angel One Ltd__",0,1,0,40.0,40,1,1,0.0,1.0,0.0
71,1,book profit in torntpower@ __num__,BOOK PROFIT IN TORNTPOWER@1486,0,1,0,60.0,60,1,1,0.0,1.0,0.0
72,1,book profits in mgl @ __num__ __num__ __created date time__ __ __num__ __num__ am__ __ __num__ __num__ __num__ __,"BOOK PROFITS IN MGL @ 1464.50

__Created Date & Time__
__09:56 AM__
__27/06/25__",0,0,1,20.0,20,1,1,0.0,0.0,1.0
73,1,buy cdsl __num__ shares at __num__ __num__ __message sl __num__ tgt __num__ modify qty lot as per your discretion__ __created date time __num__ __num__ am__ __ __num__ __num__ __num__ __ __disclaimer __ __ - angel one ltd__,"🟢 **BUY** CDSL **1** shares at **1785.00**.

__Message : SL 1745 TGT 1835  Modify Qty/ Lot as per your discretion__

__Created Date & Time
09:34 AM__
__27/06/25__

__Disclaimer : __[__ www.angelone.in/research-disclaimer__](https://www.angelone.in/research-disclaimer)__ - Angel One Ltd__",0,1,0,40.0,40,1,1,0.0,1.0,0.0
74,1,buy jktyre __num__ shares at __num__ __num__ __message sl __num__ __num__ tgt __num__ modify qty lot as per your discretion__ __created date time __num__ __num__ am__ __ __num__ __num__ __num__ __ __disclaimer __ __ - angel one ltd__,"🟢 **BUY** JKTYRE **1** shares at **357.20**.

__Message : SL  348.8    TGT 371 Modify Qty/ Lot as per your discretion__

__Created Date & Time
09:33 AM__
__27/06/25__

__Disclaimer : __[__ www.angelone.in/research-disclaimer__](https://www.angelone.in/research-disclaimer)__ - Angel One Ltd__",0,1,0,40.0,40,1,1,0.0,1.0,0.0
75,1,buy hdfcbank __num__ shares at __num__ __num__ __message sl __num__ tgt __num__ modify qty lot as per your discretion__ __created date time __num__ __num__ am__ __ __num__ __num__ __num__ __ __disclaimer __ __ - angel one ltd__,"🟢 **BUY** HDFCBANK **1** shares at **1999.00**.

__Message : SL 1958 TGT 2060 Modify Qty/ Lot as per your discretion__

__Created Date & Time
09:25 AM__
__27/06/25__

__Disclaimer : __[__ www.angelone.in/research-disclaimer__](https://www.angelone.in/research-disclaimer)__ - Angel One Ltd__",0,1,0,40.0,40,1,1,0.0,1.0,0.0
77,1,buy pnb __num__ shares at __num__ __num__ __message sl __num__ __num__ tgt __num__ modify qty lot as per your discretion__ __created date time __num__ __num__ pm__ __ __num__ __num__ __num__ __ __disclaimer __ __ - angel one ltd__,"🟢 **BUY** PNB **1** shares at **110.18**.

__Message : SL 109.10  TGT  113  Modify Qty/ Lot as per your discretion__

__Created Date & Time
02:38 PM__
__30/06/25__

__Disclaimer : __[__ www.angelone.in/research-disclaimer__](https://www.angelone.in/research-disclaimer)__ - Angel One Ltd__",0,1,0,40.0,40,1,1,0.0,1.0,0.0
78,1,buy nifty __num__ jul phone ce __num__ lots at __num__ __num__ __expiry __num__ -jul- __num__ __ __message sl __num__ __num__ tgt __num__ modify qty lot as per your discretion__ __created date time __num__ __num__ pm__ __ __num__ __num__ __num__ __ __disclaimer __ __ - angel one ltd__,"🟢 **BUY** NIFTY 03 JUL 25 25600 CE **1** lots at **86.20**.

__Expiry : 03-Jul-2025__

__Message : SL    64.8 TGT 123 Modify Qty/ Lot as per your discretion__

__Created Date & Time
02:23 PM__
__30/06/25__

__Disclaimer : __[__ www.angelone.in/research-disclaimer__](https://www.angelone.in/research-disclaimer)__ - Angel One Ltd__",0,1,0,40.0,40,1,1,0.0,1.0,0.0
79,1,exit banknifty __num__ __num__ ce @ __num__,EXIT BANKNIFTY 58500 CE @ 499,0,0,1,20.0,20,1,1,0.0,0.0,1.0
81,1,buy cumminsind __num__ shares at __num__ __num__ __message sl __num__ tgt __num__ modify qty lot as per your discretion__ __created date time __num__ __num__ pm__ __ __num__ __num__ __num__ __ __disclaimer __ __ - angel one ltd__,"🟢 **BUY** CUMMINSIND **1** shares at **3414.00**.

__Message : SL 3349 TGT 3520 Modify Qty/ Lot as per your discretion__

__Created Date & Time
12:19 PM__
__30/06/25__

__Disclaimer : __[__ www.angelone.in/research-disclaimer__](https://www.angelone.in/research-disclaimer)__ - Angel One Ltd__",0,1,0,40.0,40,1,1,0.0,1.0,0.0
83,1,buy upl __num__ shares at __num__ __num__ __message sl __num__ tgt __num__ modify qty lot as per your discretion__ __created date time __num__ __num__ am__ __ __num__ __num__ __num__ __ __disclaimer __ __ - angel one ltd__,"🟢 **BUY** UPL **1** shares at **657.00**.

__Message : SL 644 TGT 677 Modify Qty/ Lot as per your discretion__

__Created Date & Time
11:54 AM__
__30/06/25__

__Disclaimer : __[__ www.angelone.in/research-disclaimer__](https://www.angelone.in/research-disclaimer)__ - Angel One Ltd__",0,1,0,40.0,40,1,1,0.0,1.0,0.0
84,1,book profit in glenmark @ __num__ __created date time__ __ __num__ __num__ am__ __ __num__ __num__ __num__ __,"BOOK PROFIT IN GLENMARK @ 1756

__Created Date & Time__
__11:48 AM__
__30/06/25__",0,1,0,60.0,60,1,1,0.0,1.0,0.0
85,1,buy icicipruli __num__ shares at __num__ __num__ __message sl __num__ tgt __num__ modify qty lot as per your discretion__ __created date time __num__ __num__ am__ __ __num__ __num__ __num__ __ __disclaimer __ __ - angel one ltd__,"🟢 **BUY** ICICIPRULI **1** shares at **657.00**.

__Message : SL 640 TGT 680 Modify Qty/ Lot as per your discretion__

__Created Date & Time
11:45 AM__
__30/06/25__

__Disclaimer : __[__ www.angelone.in/research-disclaimer__](https://www.angelone.in/research-disclaimer)__ - Angel One Ltd__",0,1,0,40.0,40,1,1,0.0,1.0,0.0
